2024-06-25 08:13:15.573669|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-06-25 08:13:15.574667|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-06-25 08:13:15.574667|INFO    |ServerLibPriv |   |Using hardware aes
2024-06-25 08:13:15.643668|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-06-25 08:13:15.643668|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-06-25 08:13:15.644666|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-06-25 08:13:15.878667|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-06-25 08:13:15.898667|INFO    |Accounting    |   |Licensing Information
2024-06-25 08:13:15.898667|INFO    |Accounting    |   |licensed to       : Anonymous
2024-06-25 08:13:15.898667|INFO    |Accounting    |   |type              : No License
2024-06-25 08:13:15.898667|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-06-25 08:13:15.898667|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-06-25 08:13:15.898667|INFO    |Accounting    |   |max virtualservers: 1
2024-06-25 08:13:15.898667|INFO    |Accounting    |   |max slots         : 32
2024-06-25 08:13:17.073668|INFO    |              |   |Puzzle precompute time: 1150
2024-06-25 08:13:17.104669|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-06-25 08:13:17.136667|INFO    |Query         |   |Using a query thread pool size of 2
2024-06-25 08:13:17.334182|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-06-25 08:13:17.341181|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-06-25 08:13:17.341181|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-06-25 08:13:17.342181|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-06-25 08:13:18.510696|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2024-06-25 08:18:17.266818|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:18:21.100718|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:28:17.267630|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:28:19.059128|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:28:21.064352|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:38:17.327035|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:38:19.089083|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:38:21.076041|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:48:17.396931|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:48:21.095968|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:58:17.446928|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:58:19.090893|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 08:58:21.057927|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:08:17.464699|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:08:19.128084|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:08:21.082201|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:18:17.474997|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:18:19.101811|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:18:21.053104|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:28:17.490083|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:28:19.118866|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:28:21.068851|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:38:17.656803|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:38:19.094796|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:38:21.060097|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:48:17.745593|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:48:19.096639|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:48:21.060860|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:58:17.699990|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:58:19.128895|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-25 09:58:21.097134|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
