2024-07-02 09:56:18.168503|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-07-02 09:56:18.175505|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-07-02 09:56:18.176502|INFO    |ServerLibPriv |   |Using hardware aes
2024-07-02 09:56:18.177502|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-07-02 09:56:18.177502|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-07-02 09:56:18.178504|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-07-02 09:56:18.341502|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-07-02 09:56:18.379502|INFO    |Accounting    |   |Licensing Information
2024-07-02 09:56:18.379502|INFO    |Accounting    |   |licensed to       : Anonymous
2024-07-02 09:56:18.379502|INFO    |Accounting    |   |type              : No License
2024-07-02 09:56:18.379502|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-07-02 09:56:18.379502|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-07-02 09:56:18.379502|INFO    |Accounting    |   |max virtualservers: 1
2024-07-02 09:56:18.380502|INFO    |Accounting    |   |max slots         : 32
2024-07-02 09:56:20.461059|INFO    |              |   |Puzzle precompute time: 2063
2024-07-02 09:56:20.466059|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-07-02 09:56:20.571060|INFO    |Query         |   |Using a query thread pool size of 2
2024-07-02 09:56:20.721060|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-07-02 09:56:20.723060|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-07-02 09:56:20.723060|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-07-02 09:56:20.725060|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-07-02 09:56:22.123061|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2024-07-02 10:01:20.652745|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-02 10:01:22.091721|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-02 10:01:24.072476|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
