2024-07-03 12:09:03.561629|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-07-03 12:09:03.563628|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-07-03 12:09:03.563628|INFO    |ServerLibPriv |   |Using hardware aes
2024-07-03 12:09:03.722626|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-07-03 12:09:03.722626|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-07-03 12:09:03.723630|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-07-03 12:09:03.956630|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-07-03 12:09:03.977629|INFO    |Accounting    |   |Licensing Information
2024-07-03 12:09:03.977629|INFO    |Accounting    |   |licensed to       : Anonymous
2024-07-03 12:09:03.977629|INFO    |Accounting    |   |type              : No License
2024-07-03 12:09:03.977629|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-07-03 12:09:03.977629|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-07-03 12:09:03.977629|INFO    |Accounting    |   |max virtualservers: 1
2024-07-03 12:09:03.977629|INFO    |Accounting    |   |max slots         : 32
2024-07-03 12:09:06.104699|INFO    |              |   |Puzzle precompute time: 1824
2024-07-03 12:09:06.121700|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-07-03 12:09:06.135699|INFO    |Query         |   |Using a query thread pool size of 2
2024-07-03 12:09:06.391703|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-07-03 12:09:06.404701|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-07-03 12:09:06.405702|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-07-03 12:09:06.417701|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-07-03 12:19:06.349073|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:19:08.112015|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:19:10.077461|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:29:06.326394|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:29:08.127518|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:29:10.099065|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:39:06.347871|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:39:08.108759|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:39:10.111288|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:49:06.401822|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:49:08.055740|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:49:10.051658|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:59:06.423552|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:59:08.082442|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 12:59:10.059418|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:09:06.538787|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:09:08.100306|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:09:10.087400|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:19:06.564740|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:19:08.107079|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:19:10.094054|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:29:06.566288|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:29:08.107407|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:29:10.082796|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:39:06.546777|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:39:08.110046|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:39:10.102275|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:49:06.564333|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:49:08.121592|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:49:10.097679|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:59:06.629209|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:59:08.078632|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-03 13:59:10.077248|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
