2024-07-06 08:29:30.445257|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-07-06 08:29:30.447773|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-07-06 08:29:30.447773|INFO    |ServerLibPriv |   |Using hardware aes
2024-07-06 08:29:30.473416|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-07-06 08:29:30.473416|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-07-06 08:29:30.476963|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-07-06 08:29:31.240895|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-07-06 08:29:31.287700|INFO    |Accounting    |   |Licensing Information
2024-07-06 08:29:31.288227|INFO    |Accounting    |   |licensed to       : Anonymous
2024-07-06 08:29:31.288227|INFO    |Accounting    |   |type              : No License
2024-07-06 08:29:31.288227|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-07-06 08:29:31.288227|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-07-06 08:29:31.288227|INFO    |Accounting    |   |max virtualservers: 1
2024-07-06 08:29:31.288227|INFO    |Accounting    |   |max slots         : 32
2024-07-06 08:29:33.625189|INFO    |              |   |Puzzle precompute time: 1611
2024-07-06 08:29:33.639818|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-07-06 08:29:33.690730|INFO    |Query         |   |Using a query thread pool size of 2
2024-07-06 08:29:33.900992|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-07-06 08:29:33.912599|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-07-06 08:29:33.913126|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-07-06 08:29:33.921200|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-07-06 08:39:33.026702|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 08:39:35.130137|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 08:49:31.157890|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 08:49:33.126613|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 08:49:35.109030|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 08:59:31.216912|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 08:59:33.120190|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 08:59:35.076404|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:09:31.358746|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:09:33.108816|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:09:35.050486|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:19:31.357497|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:19:33.122486|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:19:35.108148|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:29:31.375597|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:29:33.123554|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:29:35.098299|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:39:31.422754|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:39:33.118435|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:39:35.104791|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:49:31.462382|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:49:33.128407|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:49:35.120313|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:56:18.205090|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2024-07-06 09:59:31.486265|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:59:33.033116|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 09:59:35.111718|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 10:09:31.543100|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 10:09:33.082442|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 10:09:35.055511|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 10:19:31.567660|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 10:19:33.148439|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-06 10:19:35.025422|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
