2024-08-08 12:41:34.683513|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-08-08 12:41:34.687514|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-08-08 12:41:34.687514|INFO    |ServerLibPriv |   |Using hardware aes
2024-08-08 12:41:34.719513|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-08-08 12:41:34.719513|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-08-08 12:41:34.729516|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-08-08 12:41:35.774033|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-08-08 12:41:35.885034|INFO    |Accounting    |   |Licensing Information
2024-08-08 12:41:35.885034|INFO    |Accounting    |   |licensed to       : Anonymous
2024-08-08 12:41:35.885034|INFO    |Accounting    |   |type              : No License
2024-08-08 12:41:35.885034|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-08-08 12:41:35.885034|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-08-08 12:41:35.885034|INFO    |Accounting    |   |max virtualservers: 1
2024-08-08 12:41:35.886035|INFO    |Accounting    |   |max slots         : 32
2024-08-08 12:41:38.147547|INFO    |              |   |Puzzle precompute time: 1764
2024-08-08 12:41:38.160545|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-08-08 12:41:38.220544|INFO    |Query         |   |Using a query thread pool size of 2
2024-08-08 12:41:38.500545|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2024-08-08 12:41:38.628545|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-08-08 12:41:38.662545|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-08-08 12:41:38.662545|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-08-08 12:41:38.665544|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-08-08 12:46:38.382480|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 12:46:40.036945|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 12:46:42.130698|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 12:56:38.437859|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 12:56:40.106747|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 12:56:42.097340|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 13:06:38.446623|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 13:06:40.111250|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-08 13:06:42.126244|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
