2024-06-15 05:29:27.052899|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-06-15 05:29:27.054900|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-06-15 05:29:27.054900|INFO    |ServerLibPriv |   |Using hardware aes
2024-06-15 05:29:27.098902|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-06-15 05:29:27.098902|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-06-15 05:29:27.099900|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-06-15 05:29:27.201902|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-06-15 05:29:27.219901|INFO    |Accounting    |   |Licensing Information
2024-06-15 05:29:27.219901|INFO    |Accounting    |   |licensed to       : Anonymous
2024-06-15 05:29:27.219901|INFO    |Accounting    |   |type              : No License
2024-06-15 05:29:27.219901|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-06-15 05:29:27.219901|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-06-15 05:29:27.219901|INFO    |Accounting    |   |max virtualservers: 1
2024-06-15 05:29:27.219901|INFO    |Accounting    |   |max slots         : 32
2024-06-15 05:29:29.206883|INFO    |              |   |Puzzle precompute time: 1955
2024-06-15 05:29:29.217883|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-06-15 05:29:29.240884|INFO    |Query         |   |Using a query thread pool size of 2
2024-06-15 05:29:29.441882|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-06-15 05:29:29.451883|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-06-15 05:29:29.451883|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-06-15 05:29:29.458883|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-06-15 05:39:26.201453|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:39:28.115536|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:39:30.119198|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:49:26.229857|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:49:28.140892|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:49:30.055046|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:59:26.300903|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:59:28.085661|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-15 05:59:30.113308|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
