2024-07-10 07:59:43.555035|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-07-10 07:59:43.559033|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-07-10 07:59:43.559033|INFO    |ServerLibPriv |   |Using hardware aes
2024-07-10 07:59:43.601034|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-07-10 07:59:43.601034|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-07-10 07:59:43.605034|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-07-10 07:59:43.767034|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-07-10 07:59:43.790034|INFO    |Accounting    |   |Licensing Information
2024-07-10 07:59:43.790034|INFO    |Accounting    |   |licensed to       : Anonymous
2024-07-10 07:59:43.790034|INFO    |Accounting    |   |type              : No License
2024-07-10 07:59:43.790034|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-07-10 07:59:43.790034|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-07-10 07:59:43.790034|INFO    |Accounting    |   |max virtualservers: 1
2024-07-10 07:59:43.790034|INFO    |Accounting    |   |max slots         : 32
2024-07-10 07:59:45.170033|INFO    |              |   |Puzzle precompute time: 1211
2024-07-10 07:59:45.222035|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-07-10 07:59:45.391034|INFO    |Query         |   |Using a query thread pool size of 2
2024-07-10 07:59:45.664035|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-07-10 07:59:45.675034|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-07-10 07:59:45.675034|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-07-10 07:59:45.676035|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-07-10 08:04:45.530908|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:04:47.063465|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:04:49.076472|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:14:45.548410|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:14:47.129700|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:14:49.098858|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:24:45.570316|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:24:47.115488|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:24:49.146334|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:34:45.563756|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:34:47.106912|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:34:49.047060|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:44:45.566066|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:44:47.097415|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:44:49.073964|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:54:45.654136|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:54:47.107426|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 08:54:49.093947|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:04:45.676936|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:04:47.106230|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:04:49.094673|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:14:45.734404|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:14:47.051765|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:14:49.130537|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:24:45.775846|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:24:47.065437|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-10 09:24:49.109393|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
