2024-08-12 07:53:30.125184|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-08-12 07:53:30.215182|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-08-12 07:53:30.215182|INFO    |ServerLibPriv |   |Using hardware aes
2024-08-12 07:53:30.371184|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-08-12 07:53:30.371184|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-08-12 07:53:30.376183|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-08-12 07:53:31.146185|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-08-12 07:53:31.231184|INFO    |Accounting    |   |Licensing Information
2024-08-12 07:53:31.231184|INFO    |Accounting    |   |licensed to       : Anonymous
2024-08-12 07:53:31.231184|INFO    |Accounting    |   |type              : No License
2024-08-12 07:53:31.231184|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-08-12 07:53:31.231184|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-08-12 07:53:31.231184|INFO    |Accounting    |   |max virtualservers: 1
2024-08-12 07:53:31.231184|INFO    |Accounting    |   |max slots         : 32
2024-08-12 07:53:33.939182|INFO    |              |   |Puzzle precompute time: 2213
2024-08-12 07:53:34.034183|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-08-12 07:53:34.267184|INFO    |Query         |   |Using a query thread pool size of 2
2024-08-12 07:53:34.870183|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2024-08-12 07:53:35.288184|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-08-12 07:53:35.300185|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-08-12 07:53:35.300185|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-08-12 07:53:35.304182|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-08-12 07:58:36.576277|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 07:58:38.135874|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 07:58:40.125592|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 08:08:34.560492|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 08:08:36.117768|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 08:08:38.109565|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 08:18:34.582539|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 08:18:36.028194|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-12 08:18:38.125378|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
