2024-07-09 07:21:37.697867|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-07-09 07:21:37.698866|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-07-09 07:21:37.698866|INFO    |ServerLibPriv |   |Using hardware aes
2024-07-09 07:21:37.732866|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-07-09 07:21:37.732866|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-07-09 07:21:37.733867|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-07-09 07:21:37.844869|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-07-09 07:21:37.869869|INFO    |Accounting    |   |Licensing Information
2024-07-09 07:21:37.869869|INFO    |Accounting    |   |licensed to       : Anonymous
2024-07-09 07:21:37.869869|INFO    |Accounting    |   |type              : No License
2024-07-09 07:21:37.869869|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-07-09 07:21:37.869869|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-07-09 07:21:37.869869|INFO    |Accounting    |   |max virtualservers: 1
2024-07-09 07:21:37.869869|INFO    |Accounting    |   |max slots         : 32
2024-07-09 07:21:39.368384|INFO    |              |   |Puzzle precompute time: 1458
2024-07-09 07:21:39.386385|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-07-09 07:21:39.544384|INFO    |Query         |   |Using a query thread pool size of 2
2024-07-09 07:21:40.361384|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-07-09 07:21:40.393384|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-07-09 07:21:40.396385|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-07-09 07:21:40.415386|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-07-09 07:31:39.730155|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-09 07:31:41.093003|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-07-09 07:31:43.090637|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
