2024-08-05 07:24:31.946937|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-08-05 07:24:31.949937|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-08-05 07:24:31.949937|INFO    |ServerLibPriv |   |Using hardware aes
2024-08-05 07:24:31.975938|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-08-05 07:24:31.976937|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-08-05 07:24:31.979937|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-08-05 07:24:32.174940|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-08-05 07:24:32.212937|INFO    |Accounting    |   |Licensing Information
2024-08-05 07:24:32.212937|INFO    |Accounting    |   |licensed to       : Anonymous
2024-08-05 07:24:32.212937|INFO    |Accounting    |   |type              : No License
2024-08-05 07:24:32.212937|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-08-05 07:24:32.212937|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-08-05 07:24:32.212937|INFO    |Accounting    |   |max virtualservers: 1
2024-08-05 07:24:32.212937|INFO    |Accounting    |   |max slots         : 32
2024-08-05 07:24:34.270937|INFO    |              |   |Puzzle precompute time: 1791
2024-08-05 07:24:34.283938|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-08-05 07:24:34.321938|INFO    |VirtualSvrMgr |   |executing monthly interval
2024-08-05 07:24:34.380940|INFO    |VirtualSvrMgr |   |reset virtualserver traffic statistics
2024-08-05 07:24:34.663939|INFO    |Query         |   |Using a query thread pool size of 2
2024-08-05 07:24:36.159622|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-08-05 07:24:36.164620|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2024-08-05 07:24:36.173621|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-08-05 07:24:36.173621|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-08-05 07:24:36.175622|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-08-05 07:29:34.870595|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:29:36.094595|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:29:38.079097|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:39:34.876932|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:39:36.107857|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:39:38.074584|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:49:34.966114|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:49:36.068707|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:49:38.041709|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:59:34.986511|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:59:36.095490|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 07:59:38.060670|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:09:35.175719|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:09:37.034201|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:09:39.114937|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:19:37.139238|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:19:39.114708|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:29:35.260904|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:29:37.111469|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:29:39.072801|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:39:35.260324|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:39:37.121428|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:39:39.077801|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:49:35.419874|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:49:37.073652|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:49:39.043549|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:59:35.396345|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:59:37.052364|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 08:59:39.116151|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:09:35.436141|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:09:37.086612|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:09:39.068427|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:19:35.379941|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:19:37.131125|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:19:39.086530|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:29:35.512330|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:29:37.130842|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:29:39.081961|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:39:35.591884|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:39:37.145878|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:39:39.105521|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:49:35.641855|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:49:37.070964|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:49:39.052791|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:59:35.777639|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:59:37.123790|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 09:59:39.130900|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 10:08:41.732621|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 10:08:43.067873|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 10:08:45.056290|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-08-05 10:18:41.821767|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
