2024-06-18 18:30:54.428692|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2024-06-18 18:30:54.433694|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (19045) x64 (AMD or Intel) Binary: 64bit
2024-06-18 18:30:54.433694|INFO    |ServerLibPriv |   |Using hardware aes
2024-06-18 18:30:54.460693|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2024-06-18 18:30:54.460693|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2024-06-18 18:30:54.463693|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2024-06-18 18:30:54.587692|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2024-06-18 18:30:54.615695|INFO    |Accounting    |   |Licensing Information
2024-06-18 18:30:54.615695|INFO    |Accounting    |   |licensed to       : Anonymous
2024-06-18 18:30:54.615695|INFO    |Accounting    |   |type              : No License
2024-06-18 18:30:54.615695|INFO    |Accounting    |   |starting date     : Tue Feb  1 00:00:00 2022
2024-06-18 18:30:54.615695|INFO    |Accounting    |   |ending date       : Thu Jul  1 00:00:00 2027
2024-06-18 18:30:54.615695|INFO    |Accounting    |   |max virtualservers: 1
2024-06-18 18:30:54.615695|INFO    |Accounting    |   |max slots         : 32
2024-06-18 18:30:56.066208|INFO    |              |   |Puzzle precompute time: 1312
2024-06-18 18:30:56.075208|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2024-06-18 18:30:56.082205|INFO    |Query         |   |Using a query thread pool size of 2
2024-06-18 18:30:56.246206|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2024-06-18 18:30:56.252206|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2024-06-18 18:30:56.252206|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
2024-06-18 18:30:56.257205|INFO    |CIDRManager   |   |updated query_ip_allowlist ips: 127.0.0.1/32, ::1/128, 
2024-06-18 18:40:53.534751|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 18:40:55.086336|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 18:40:57.064280|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 18:50:53.624864|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 18:50:55.076823|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 18:50:57.043965|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:00:53.625208|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:00:55.061897|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:10:53.743157|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:10:55.096298|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:10:57.092466|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:20:53.848286|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:20:55.035960|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:20:57.097290|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:30:53.828331|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:30:55.067409|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
2024-06-18 19:30:57.041665|ERROR   |              |   |TS3ANetwork::Recv failed error: 10054
